experiment,dataset,model,cond_class,stratum,base_correct,n_pairs,metric,numerator,denominator,variant_id,num,den,rate
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,wrong,361,df,DF_clean,DD_moved,DF_clean__DD_moved,47,94,0.5
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,wrong,361,df,DF_clean,DD_clean,DF_clean__DD_clean,47,79,0.5949367088607594
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,all,632,adopt,A_raw,D_all,A_raw__D_all,104,632,0.16455696202531644
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,all,632,adopt,A_raw,D_paired,A_raw__D_paired,9,534,0.016853932584269662
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,all,632,adopt,A_raw,D_clean,A_raw__D_clean,6,497,0.012072434607645875
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,all,632,adopt,A_paired,D_all,A_paired__D_all,9,632,0.014240506329113924
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,all,632,adopt,A_paired,D_paired,A_paired__D_paired,9,534,0.016853932584269662
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,all,632,adopt,A_paired,D_clean,A_paired__D_clean,6,497,0.012072434607645875
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,all,632,adopt,A_clean,D_all,A_clean__D_all,6,632,0.00949367088607595
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,all,632,adopt,A_clean,D_paired,A_clean__D_paired,6,534,0.011235955056179775
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,all,632,adopt,A_clean,D_clean,A_clean__D_clean,6,497,0.012072434607645875
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,all,632,df,DF_raw,DD_all,DF_raw__DD_all,31,610,0.05081967213114754
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,all,632,df,DF_raw,DD_moved,DF_raw__DD_moved,31,46,0.6739130434782609
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,all,632,df,DF_raw,DD_clean,DF_raw__DD_clean,26,41,0.6341463414634146
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,all,632,df,DF_moved,DD_all,DF_moved__DD_all,31,610,0.05081967213114754
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,all,632,df,DF_moved,DD_moved,DF_moved__DD_moved,31,46,0.6739130434782609
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,all,632,df,DF_moved,DD_clean,DF_moved__DD_clean,26,41,0.6341463414634146
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,all,632,df,DF_clean,DD_all,DF_clean__DD_all,26,610,0.04262295081967213
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,all,632,df,DF_clean,DD_moved,DF_clean__DD_moved,26,46,0.5652173913043478
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,all,632,df,DF_clean,DD_clean,DF_clean__DD_clean,26,41,0.6341463414634146
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,correct,479,adopt,A_raw,D_all,A_raw__D_all,90,479,0.18789144050104384
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,correct,479,adopt,A_raw,D_paired,A_raw__D_paired,4,393,0.010178117048346057
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,correct,479,adopt,A_raw,D_clean,A_raw__D_clean,4,393,0.010178117048346057
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,correct,479,adopt,A_paired,D_all,A_paired__D_all,4,479,0.008350730688935281
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,correct,479,adopt,A_paired,D_paired,A_paired__D_paired,4,393,0.010178117048346057
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,correct,479,adopt,A_paired,D_clean,A_paired__D_clean,4,393,0.010178117048346057
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,correct,479,adopt,A_clean,D_all,A_clean__D_all,4,479,0.008350730688935281
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,correct,479,adopt,A_clean,D_paired,A_clean__D_paired,4,393,0.010178117048346057
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,correct,479,adopt,A_clean,D_clean,A_clean__D_clean,4,393,0.010178117048346057
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,correct,479,df,DF_raw,DD_all,DF_raw__DD_all,6,479,0.012526096033402923
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,correct,479,df,DF_raw,DD_moved,DF_raw__DD_moved,6,14,0.42857142857142855
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,correct,479,df,DF_raw,DD_clean,DF_raw__DD_clean,6,14,0.42857142857142855
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,correct,479,df,DF_moved,DD_all,DF_moved__DD_all,6,479,0.012526096033402923
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,correct,479,df,DF_moved,DD_moved,DF_moved__DD_moved,6,14,0.42857142857142855
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,correct,479,df,DF_moved,DD_clean,DF_moved__DD_clean,6,14,0.42857142857142855
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,correct,479,df,DF_clean,DD_all,DF_clean__DD_all,6,479,0.012526096033402923
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,correct,479,df,DF_clean,DD_moved,DF_clean__DD_moved,6,14,0.42857142857142855
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,correct,479,df,DF_clean,DD_clean,DF_clean__DD_clean,6,14,0.42857142857142855
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,wrong,132,adopt,A_raw,D_all,A_raw__D_all,14,132,0.10606060606060606
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,wrong,132,adopt,A_raw,D_paired,A_raw__D_paired,5,120,0.041666666666666664
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,wrong,132,adopt,A_raw,D_clean,A_raw__D_clean,2,89,0.02247191011235955
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,wrong,132,adopt,A_paired,D_all,A_paired__D_all,5,132,0.03787878787878788
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,wrong,132,adopt,A_paired,D_paired,A_paired__D_paired,5,120,0.041666666666666664
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,wrong,132,adopt,A_paired,D_clean,A_paired__D_clean,2,89,0.02247191011235955
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,wrong,132,adopt,A_clean,D_all,A_clean__D_all,2,132,0.015151515151515152
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,wrong,132,adopt,A_clean,D_paired,A_clean__D_paired,2,120,0.016666666666666666
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,wrong,132,adopt,A_clean,D_clean,A_clean__D_clean,2,89,0.02247191011235955
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,wrong,132,df,DF_raw,DD_all,DF_raw__DD_all,25,131,0.19083969465648856
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,wrong,132,df,DF_raw,DD_moved,DF_raw__DD_moved,25,32,0.78125
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,wrong,132,df,DF_raw,DD_clean,DF_raw__DD_clean,20,27,0.7407407407407407
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,wrong,132,df,DF_moved,DD_all,DF_moved__DD_all,25,131,0.19083969465648856
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,wrong,132,df,DF_moved,DD_moved,DF_moved__DD_moved,25,32,0.78125
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,wrong,132,df,DF_moved,DD_clean,DF_moved__DD_clean,20,27,0.7407407407407407
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,wrong,132,df,DF_clean,DD_all,DF_clean__DD_all,20,131,0.15267175572519084
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,wrong,132,df,DF_clean,DD_moved,DF_clean__DD_moved,20,32,0.625
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,wrong,132,df,DF_clean,DD_clean,DF_clean__DD_clean,20,27,0.7407407407407407
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,all,705,adopt,A_raw,D_all,A_raw__D_all,0,705,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,all,705,adopt,A_raw,D_paired,A_raw__D_paired,0,705,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,all,705,adopt,A_raw,D_clean,A_raw__D_clean,0,705,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,all,705,adopt,A_paired,D_all,A_paired__D_all,0,705,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,all,705,adopt,A_paired,D_paired,A_paired__D_paired,0,705,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,all,705,adopt,A_paired,D_clean,A_paired__D_clean,0,705,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,all,705,adopt,A_clean,D_all,A_clean__D_all,0,705,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,all,705,adopt,A_clean,D_paired,A_clean__D_paired,0,705,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,all,705,adopt,A_clean,D_clean,A_clean__D_clean,0,705,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,all,705,df,DF_raw,DD_all,DF_raw__DD_all,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,all,705,df,DF_raw,DD_moved,DF_raw__DD_moved,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,all,705,df,DF_raw,DD_clean,DF_raw__DD_clean,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,all,705,df,DF_moved,DD_all,DF_moved__DD_all,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,all,705,df,DF_moved,DD_moved,DF_moved__DD_moved,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,all,705,df,DF_moved,DD_clean,DF_moved__DD_clean,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,all,705,df,DF_clean,DD_all,DF_clean__DD_all,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,all,705,df,DF_clean,DD_moved,DF_clean__DD_moved,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,all,705,df,DF_clean,DD_clean,DF_clean__DD_clean,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,correct,540,adopt,A_raw,D_all,A_raw__D_all,0,540,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,correct,540,adopt,A_raw,D_paired,A_raw__D_paired,0,540,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,correct,540,adopt,A_raw,D_clean,A_raw__D_clean,0,540,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,correct,540,adopt,A_paired,D_all,A_paired__D_all,0,540,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,correct,540,adopt,A_paired,D_paired,A_paired__D_paired,0,540,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,correct,540,adopt,A_paired,D_clean,A_paired__D_clean,0,540,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,correct,540,adopt,A_clean,D_all,A_clean__D_all,0,540,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,correct,540,adopt,A_clean,D_paired,A_clean__D_paired,0,540,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,correct,540,adopt,A_clean,D_clean,A_clean__D_clean,0,540,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,correct,540,df,DF_raw,DD_all,DF_raw__DD_all,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,correct,540,df,DF_raw,DD_moved,DF_raw__DD_moved,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,correct,540,df,DF_raw,DD_clean,DF_raw__DD_clean,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,correct,540,df,DF_moved,DD_all,DF_moved__DD_all,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,correct,540,df,DF_moved,DD_moved,DF_moved__DD_moved,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,correct,540,df,DF_moved,DD_clean,DF_moved__DD_clean,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,correct,540,df,DF_clean,DD_all,DF_clean__DD_all,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,correct,540,df,DF_clean,DD_moved,DF_clean__DD_moved,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,correct,540,df,DF_clean,DD_clean,DF_clean__DD_clean,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,wrong,143,adopt,A_raw,D_all,A_raw__D_all,0,143,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,wrong,143,adopt,A_raw,D_paired,A_raw__D_paired,0,143,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,wrong,143,adopt,A_raw,D_clean,A_raw__D_clean,0,143,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,wrong,143,adopt,A_paired,D_all,A_paired__D_all,0,143,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,wrong,143,adopt,A_paired,D_paired,A_paired__D_paired,0,143,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,wrong,143,adopt,A_paired,D_clean,A_paired__D_clean,0,143,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,wrong,143,adopt,A_clean,D_all,A_clean__D_all,0,143,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,wrong,143,adopt,A_clean,D_paired,A_clean__D_paired,0,143,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,wrong,143,adopt,A_clean,D_clean,A_clean__D_clean,0,143,0.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,wrong,143,df,DF_raw,DD_all,DF_raw__DD_all,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,wrong,143,df,DF_raw,DD_moved,DF_raw__DD_moved,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,wrong,143,df,DF_raw,DD_clean,DF_raw__DD_clean,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,wrong,143,df,DF_moved,DD_all,DF_moved__DD_all,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,wrong,143,df,DF_moved,DD_moved,DF_moved__DD_moved,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,wrong,143,df,DF_moved,DD_clean,DF_moved__DD_clean,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,wrong,143,df,DF_clean,DD_all,DF_clean__DD_all,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,wrong,143,df,DF_clean,DD_moved,DF_clean__DD_moved,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,d,S0,wrong,143,df,DF_clean,DD_clean,DF_clean__DD_clean,0,0,
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,all,632,adopt,A_raw,D_all,A_raw__D_all,101,632,0.15981012658227847
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,all,632,adopt,A_raw,D_paired,A_raw__D_paired,7,534,0.013108614232209739
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,all,632,adopt,A_raw,D_clean,A_raw__D_clean,4,497,0.008048289738430584
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,all,632,adopt,A_paired,D_all,A_paired__D_all,7,632,0.011075949367088608
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,all,632,adopt,A_paired,D_paired,A_paired__D_paired,7,534,0.013108614232209739
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,all,632,adopt,A_paired,D_clean,A_paired__D_clean,4,497,0.008048289738430584
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,all,632,adopt,A_clean,D_all,A_clean__D_all,4,632,0.006329113924050633
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,all,632,adopt,A_clean,D_paired,A_clean__D_paired,4,534,0.00749063670411985
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,all,632,adopt,A_clean,D_clean,A_clean__D_clean,4,497,0.008048289738430584
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,all,632,df,DF_raw,DD_all,DF_raw__DD_all,28,609,0.04597701149425287
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,all,632,df,DF_raw,DD_moved,DF_raw__DD_moved,28,43,0.6511627906976745
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,all,632,df,DF_raw,DD_clean,DF_raw__DD_clean,23,35,0.6571428571428571
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,all,632,df,DF_moved,DD_all,DF_moved__DD_all,28,609,0.04597701149425287
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,all,632,df,DF_moved,DD_moved,DF_moved__DD_moved,28,43,0.6511627906976745
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,all,632,df,DF_moved,DD_clean,DF_moved__DD_clean,23,35,0.6571428571428571
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,all,632,df,DF_clean,DD_all,DF_clean__DD_all,23,609,0.03776683087027915
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,all,632,df,DF_clean,DD_moved,DF_clean__DD_moved,23,43,0.5348837209302325
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,all,632,df,DF_clean,DD_clean,DF_clean__DD_clean,23,35,0.6571428571428571
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,correct,479,adopt,A_raw,D_all,A_raw__D_all,85,479,0.17745302713987474
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,correct,479,adopt,A_raw,D_paired,A_raw__D_paired,2,393,0.005089058524173028
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,correct,479,adopt,A_raw,D_clean,A_raw__D_clean,2,393,0.005089058524173028
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,correct,479,adopt,A_paired,D_all,A_paired__D_all,2,479,0.0041753653444676405
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,correct,479,adopt,A_paired,D_paired,A_paired__D_paired,2,393,0.005089058524173028
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,correct,479,adopt,A_paired,D_clean,A_paired__D_clean,2,393,0.005089058524173028
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,correct,479,adopt,A_clean,D_all,A_clean__D_all,2,479,0.0041753653444676405
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,correct,479,adopt,A_clean,D_paired,A_clean__D_paired,2,393,0.005089058524173028
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,correct,479,adopt,A_clean,D_clean,A_clean__D_clean,2,393,0.005089058524173028
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,correct,479,df,DF_raw,DD_all,DF_raw__DD_all,4,479,0.008350730688935281
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,correct,479,df,DF_raw,DD_moved,DF_raw__DD_moved,4,14,0.2857142857142857
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,correct,479,df,DF_raw,DD_clean,DF_raw__DD_clean,4,11,0.36363636363636365
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,correct,479,df,DF_moved,DD_all,DF_moved__DD_all,4,479,0.008350730688935281
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,correct,479,df,DF_moved,DD_moved,DF_moved__DD_moved,4,14,0.2857142857142857
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,correct,479,df,DF_moved,DD_clean,DF_moved__DD_clean,4,11,0.36363636363636365
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,correct,479,df,DF_clean,DD_all,DF_clean__DD_all,4,479,0.008350730688935281
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,correct,479,df,DF_clean,DD_moved,DF_clean__DD_moved,4,14,0.2857142857142857
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,correct,479,df,DF_clean,DD_clean,DF_clean__DD_clean,4,11,0.36363636363636365
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,wrong,132,adopt,A_raw,D_all,A_raw__D_all,16,132,0.12121212121212122
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,wrong,132,adopt,A_raw,D_paired,A_raw__D_paired,5,120,0.041666666666666664
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,wrong,132,adopt,A_raw,D_clean,A_raw__D_clean,2,89,0.02247191011235955
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,wrong,132,adopt,A_paired,D_all,A_paired__D_all,5,132,0.03787878787878788
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,wrong,132,adopt,A_paired,D_paired,A_paired__D_paired,5,120,0.041666666666666664
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,wrong,132,adopt,A_paired,D_clean,A_paired__D_clean,2,89,0.02247191011235955
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,wrong,132,adopt,A_clean,D_all,A_clean__D_all,2,132,0.015151515151515152
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,wrong,132,adopt,A_clean,D_paired,A_clean__D_paired,2,120,0.016666666666666666
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,wrong,132,adopt,A_clean,D_clean,A_clean__D_clean,2,89,0.02247191011235955
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,wrong,132,df,DF_raw,DD_all,DF_raw__DD_all,24,130,0.18461538461538463
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,wrong,132,df,DF_raw,DD_moved,DF_raw__DD_moved,24,29,0.8275862068965517
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,wrong,132,df,DF_raw,DD_clean,DF_raw__DD_clean,19,24,0.7916666666666666
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,wrong,132,df,DF_moved,DD_all,DF_moved__DD_all,24,130,0.18461538461538463
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,wrong,132,df,DF_moved,DD_moved,DF_moved__DD_moved,24,29,0.8275862068965517
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,wrong,132,df,DF_moved,DD_clean,DF_moved__DD_clean,19,24,0.7916666666666666
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,wrong,132,df,DF_clean,DD_all,DF_clean__DD_all,19,130,0.14615384615384616
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,wrong,132,df,DF_clean,DD_moved,DF_clean__DD_moved,19,29,0.6551724137931034
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,wrong,132,df,DF_clean,DD_clean,DF_clean__DD_clean,19,24,0.7916666666666666
